Iterator T GF Best_GF
66386 0.013053 10159 10159
66387 0.013053 10159 10159
66388 0.013053 10159 10159
66389 0.013053 10159 10159
66390 0.013053 10159 10159
66391 0.01304 10159 10159
66392 0.01304 10159 10159
66393 0.01304 10159 10159
66394 0.01304 10159 10159
66395 0.01304 10159 10159
66396 0.01304 10159 10159
66397 0.01304 10159 10159
66398 0.01304 10159 10159
66399 0.01304 10159 10159
66400 0.01304 10159 10159
66401 0.0130269 10159 10159
66402 0.0130269 10159 10159
66403 0.0130269 10159 10159
66404 0.0130269 10159 10159
66405 0.0130269 10159 10159
66406 0.0130269 10159 10159
66407 0.0130269 10159 10159
66408 0.0130269 10159 10159
66409 0.0130269 10159 10159
66410 0.0130269 10159 10159
66411 0.0130139 10159 10159
66412 0.0130139 10159 10159
66413 0.0130139 10159 10159
66414 0.0130139 10159 10159
66415 0.0130139 10159 10159
66416 0.0130139 10159 10159
66417 0.0130139 10159 10159
66418 0.0130139 10159 10159
66419 0.0130139 10159 10159
66420 0.0130139 10159 10159
66421 0.0130009 10159 10159
66422 0.0130009 10159 10159
66423 0.0130009 10159 10159
66424 0.0130009 10159 10159
66425 0.0130009 10159 10159
66426 0.0130009 10159 10159
66427 0.0130009 10159 10159
66428 0.0130009 10159 10159
66429 0.0130009 10159 10159
66430 0.0130009 10159 10159
66431 0.0129879 10159 10159
66432 0.0129879 10159 10159
66433 0.0129879 10159 10159
66434 0.0129879 10159 10159
66435 0.0129879 10159 10159
66436 0.0129879 10159 10159
66437 0.0129879 10159 10159
66438 0.0129879 10159 10159
66439 0.0129879 10159 10159
66440 0.0129879 10159 10159
66441 0.0129749 10159 10159
66442 0.0129749 10159 10159
66443 0.0129749 10159 10159
66444 0.0129749 10159 10159
66445 0.0129749 10159 10159
66446 0.0129749 10159 10159
66447 0.0129749 10159 10159
66448 0.0129749 10159 10159
66449 0.0129749 10159 10159
66450 0.0129749 10159 10159
66451 0.0129619 10159 10159
66452 0.0129619 10159 10159
66453 0.0129619 10159 10159
66454 0.0129619 10159 10159
66455 0.0129619 10159 10159
66456 0.0129619 10159 10159
66457 0.0129619 10159 10159
66458 0.0129619 10159 10159
66459 0.0129619 10159 10159
66460 0.0129619 10159 10159
66461 0.012949 10159 10159
66462 0.012949 10159 10159
66463 0.012949 10159 10159
66464 0.012949 10159 10159
66465 0.012949 10159 10159
66466 0.012949 10159 10159
66467 0.012949 10159 10159
66468 0.012949 10159 10159
66469 0.012949 10159 10159
66470 0.012949 10159 10159
66471 0.012936 10159 10159
66472 0.012936 10159 10159
66473 0.012936 10159 10159
66474 0.012936 10159 10159
66475 0.012936 10159 10159
66476 0.012936 10159 10159
66477 0.012936 10159 10159
66478 0.012936 10159 10159
66479 0.012936 10159 10159
66480 0.012936 10159 10159
66481 0.0129231 10159 10159
66482 0.0129231 10159 10159
66483 0.0129231 10159 10159
66484 0.0129231 10159 10159
66485 0.0129231 10159 10159
66486 0.0129231 10159 10159
66487 0.0129231 10159 10159
66488 0.0129231 10159 10159
66489 0.0129231 10159 10159
66490 0.0129231 10159 10159
66491 0.0129101 10159 10159
66492 0.0129101 10159 10159
66493 0.0129101 10159 10159
66494 0.0129101 10159 10159
66495 0.0129101 10159 10159
66496 0.0129101 10159 10159
66497 0.0129101 10159 10159
66498 0.0129101 10159 10159
66499 0.0129101 10159 10159
66500 0.0129101 10159 10159
66501 0.0128972 10159 10159
66502 0.0128972 10159 10159
66503 0.0128972 10159 10159
66504 0.0128972 10159 10159
66505 0.0128972 10159 10159
66506 0.0128972 10159 10159
66507 0.0128972 10159 10159
66508 0.0128972 10159 10159
66509 0.0128972 10159 10159
66510 0.0128972 10159 10159
66511 0.0128843 10159 10159
66512 0.0128843 10159 10159
66513 0.0128843 10159 10159
66514 0.0128843 10159 10159
66515 0.0128843 10159 10159
66516 0.0128843 10159 10159
66517 0.0128843 10159 10159
66518 0.0128843 10159 10159
66519 0.0128843 10159 10159
66520 0.0128843 10159 10159
66521 0.0128715 10159 10159
66522 0.0128715 10159 10159
66523 0.0128715 10159 10159
66524 0.0128715 10159 10159
66525 0.0128715 10159 10159
66526 0.0128715 10159 10159
66527 0.0128715 10159 10159
66528 0.0128715 10159 10159
66529 0.0128715 10159 10159
66530 0.0128715 10159 10159
66531 0.0128586 10159 10159
66532 0.0128586 10159 10159
66533 0.0128586 10159 10159
66534 0.0128586 10159 10159
66535 0.0128586 10159 10159
66536 0.0128586 10159 10159
66537 0.0128586 10159 10159
66538 0.0128586 10159 10159
66539 0.0128586 10159 10159
66540 0.0128586 10159 10159
66541 0.0128457 10159 10159
66542 0.0128457 10159 10159
66543 0.0128457 10159 10159
66544 0.0128457 10159 10159
66545 0.0128457 10159 10159
66546 0.0128457 10159 10159
66547 0.0128457 10159 10159
66548 0.0128457 10159 10159
66549 0.0128457 10159 10159
66550 0.0128457 10159 10159
66551 0.0128329 10159 10159
66552 0.0128329 10159 10159
66553 0.0128329 10159 10159
66554 0.0128329 10159 10159
66555 0.0128329 10159 10159
66556 0.0128329 10159 10159
66557 0.0128329 10159 10159
66558 0.0128329 10159 10159
66559 0.0128329 10159 10159
66560 0.0128329 10159 10159
66561 0.01282 10159 10159
66562 0.01282 10159 10159
66563 0.01282 10159 10159
66564 0.01282 10159 10159
66565 0.01282 10159 10159
66566 0.01282 10159 10159
66567 0.01282 10159 10159
66568 0.01282 10159 10159
66569 0.01282 10159 10159
66570 0.01282 10159 10159
66571 0.0128072 10159 10159
66572 0.0128072 10159 10159
66573 0.0128072 10159 10159
66574 0.0128072 10159 10159
66575 0.0128072 10159 10159
66576 0.0128072 10159 10159
66577 0.0128072 10159 10159
66578 0.0128072 10159 10159
66579 0.0128072 10159 10159
66580 0.0128072 10159 10159
66581 0.0127944 10159 10159
66582 0.0127944 10159 10159
66583 0.0127944 10159 10159
66584 0.0127944 10159 10159
66585 0.0127944 10159 10159
66586 0.0127944 10159 10159
66587 0.0127944 10159 10159
66588 0.0127944 10159 10159
66589 0.0127944 10159 10159
66590 0.0127944 10159 10159
66591 0.0127816 10159 10159
66592 0.0127816 10159 10159
66593 0.0127816 10159 10159
66594 0.0127816 10159 10159
66595 0.0127816 10159 10159
66596 0.0127816 10159 10159
66597 0.0127816 10159 10159
66598 0.0127816 10159 10159
66599 0.0127816 10159 10159
66600 0.0127816 10159 10159
66601 0.0127688 10159 10159
66602 0.0127688 10159 10159
66603 0.0127688 10159 10159
66604 0.0127688 10159 10159
66605 0.0127688 10159 10159
66606 0.0127688 10159 10159
66607 0.0127688 10159 10159
66608 0.0127688 10159 10159
66609 0.0127688 10159 10159
66610 0.0127688 10159 10159
66611 0.0127561 10159 10159
66612 0.0127561 10159 10159
66613 0.0127561 10159 10159
66614 0.0127561 10159 10159
66615 0.0127561 10159 10159
66616 0.0127561 10159 10159
66617 0.0127561 10159 10159
66618 0.0127561 10159 10159
66619 0.0127561 10159 10159
66620 0.0127561 10159 10159
66621 0.0127433 10159 10159
66622 0.0127433 10159 10159
66623 0.0127433 10159 10159
66624 0.0127433 10159 10159
66625 0.0127433 10159 10159
66626 0.0127433 10159 10159
66627 0.0127433 10159 10159
66628 0.0127433 10159 10159
66629 0.0127433 10159 10159
66630 0.0127433 10159 10159
66631 0.0127306 10159 10159
66632 0.0127306 10159 10159
66633 0.0127306 10159 10159
66634 0.0127306 10159 10159
66635 0.0127306 10159 10159
66636 0.0127306 10159 10159
66637 0.0127306 10159 10159
66638 0.0127306 10159 10159
66639 0.0127306 10159 10159
66640 0.0127306 10159 10159
66641 0.0127178 10159 10159
66642 0.0127178 10159 10159
66643 0.0127178 10159 10159
66644 0.0127178 10159 10159
66645 0.0127178 10159 10159
66646 0.0127178 10159 10159
66647 0.0127178 10159 10159
66648 0.0127178 10159 10159
66649 0.0127178 10159 10159
66650 0.0127178 10159 10159
66651 0.0127051 10159 10159
66652 0.0127051 10159 10159
66653 0.0127051 10159 10159
66654 0.0127051 10159 10159
66655 0.0127051 10159 10159
66656 0.0127051 10159 10159
66657 0.0127051 10159 10159
66658 0.0127051 10159 10159
66659 0.0127051 10159 10159
66660 0.0127051 10159 10159
66661 0.0126924 10159 10159
66662 0.0126924 10159 10159
66663 0.0126924 10159 10159
66664 0.0126924 10159 10159
66665 0.0126924 10159 10159
66666 0.0126924 10159 10159
66667 0.0126924 10159 10159
66668 0.0126924 10159 10159
66669 0.0126924 10159 10159
66670 0.0126924 10159 10159
66671 0.0126797 10159 10159
66672 0.0126797 10159 10159
66673 0.0126797 10159 10159
66674 0.0126797 10159 10159
66675 0.0126797 10159 10159
66676 0.0126797 10159 10159
66677 0.0126797 10159 10159
66678 0.0126797 10159 10159
66679 0.0126797 10159 10159
66680 0.0126797 10159 10159
66681 0.0126671 10159 10159
66682 0.0126671 10159 10159
66683 0.0126671 10159 10159
66684 0.0126671 10159 10159
66685 0.0126671 10159 10159
66686 0.0126671 10159 10159
66687 0.0126671 10159 10159
66688 0.0126671 10159 10159
66689 0.0126671 10159 10159
66690 0.0126671 10159 10159
66691 0.0126544 10159 10159
66692 0.0126544 10159 10159
66693 0.0126544 10159 10159
66694 0.0126544 10159 10159
66695 0.0126544 10159 10159
66696 0.0126544 10159 10159
66697 0.0126544 10159 10159
66698 0.0126544 10159 10159
66699 0.0126544 10159 10159
66700 0.0126544 10159 10159
66701 0.0126417 10159 10159
66702 0.0126417 10159 10159
66703 0.0126417 10159 10159
66704 0.0126417 10159 10159
66705 0.0126417 10159 10159
66706 0.0126417 10159 10159
66707 0.0126417 10159 10159
66708 0.0126417 10159 10159
66709 0.0126417 10159 10159
66710 0.0126417 10159 10159
66711 0.0126291 10159 10159
66712 0.0126291 10159 10159
66713 0.0126291 10159 10159
66714 0.0126291 10159 10159
66715 0.0126291 10159 10159
66716 0.0126291 10159 10159
66717 0.0126291 10159 10159
66718 0.0126291 10159 10159
66719 0.0126291 10159 10159
66720 0.0126291 10159 10159
66721 0.0126165 10159 10159
66722 0.0126165 10159 10159
66723 0.0126165 10159 10159
66724 0.0126165 10159 10159
66725 0.0126165 10159 10159
66726 0.0126165 10159 10159
66727 0.0126165 10159 10159
66728 0.0126165 10159 10159
66729 0.0126165 10159 10159
66730 0.0126165 10159 10159
66731 0.0126038 10159 10159
66732 0.0126038 10159 10159
66733 0.0126038 10159 10159
66734 0.0126038 10159 10159
66735 0.0126038 10159 10159
66736 0.0126038 10159 10159
66737 0.0126038 10159 10159
66738 0.0126038 10159 10159
66739 0.0126038 10159 10159
66740 0.0126038 10159 10159
66741 0.0125912 10159 10159
66742 0.0125912 10159 10159
66743 0.0125912 10159 10159
66744 0.0125912 10159 10159
66745 0.0125912 10159 10159
66746 0.0125912 10159 10159
66747 0.0125912 10159 10159
66748 0.0125912 10159 10159
66749 0.0125912 10159 10159
66750 0.0125912 10159 10159
66751 0.0125786 10159 10159
66752 0.0125786 10159 10159
66753 0.0125786 10159 10159
66754 0.0125786 10159 10159
66755 0.0125786 10159 10159
66756 0.0125786 10159 10159
66757 0.0125786 10159 10159
66758 0.0125786 10159 10159
66759 0.0125786 10159 10159
66760 0.0125786 10159 10159
66761 0.0125661 10159 10159
66762 0.0125661 10159 10159
66763 0.0125661 10159 10159
66764 0.0125661 10159 10159
66765 0.0125661 10159 10159
66766 0.0125661 10159 10159
66767 0.0125661 10159 10159
66768 0.0125661 10159 10159
66769 0.0125661 10159 10159
66770 0.0125661 10159 10159
66771 0.0125535 10159 10159
66772 0.0125535 10159 10159
66773 0.0125535 10159 10159
66774 0.0125535 10159 10159
66775 0.0125535 10159 10159
66776 0.0125535 10159 10159
66777 0.0125535 10159 10159
66778 0.0125535 10159 10159
66779 0.0125535 10159 10159
66780 0.0125535 10159 10159
66781 0.0125409 10159 10159
66782 0.0125409 10159 10159
66783 0.0125409 10159 10159
66784 0.0125409 10159 10159
66785 0.0125409 10159 10159
66786 0.0125409 10159 10159
66787 0.0125409 10159 10159
66788 0.0125409 10159 10159
66789 0.0125409 10159 10159
66790 0.0125409 10159 10159
66791 0.0125284 10159 10159
66792 0.0125284 10159 10159
66793 0.0125284 10159 10159
66794 0.0125284 10159 10159
66795 0.0125284 10159 10159
66796 0.0125284 10159 10159
66797 0.0125284 10159 10159
66798 0.0125284 10159 10159
66799 0.0125284 10159 10159
66800 0.0125284 10159 10159
66801 0.0125159 10159 10159
66802 0.0125159 10159 10159
66803 0.0125159 10159 10159
66804 0.0125159 10159 10159
66805 0.0125159 10159 10159
66806 0.0125159 10159 10159
66807 0.0125159 10159 10159
66808 0.0125159 10159 10159
66809 0.0125159 10159 10159
66810 0.0125159 10159 10159
66811 0.0125034 10159 10159
66812 0.0125034 10159 10159
66813 0.0125034 10159 10159
66814 0.0125034 10159 10159
66815 0.0125034 10159 10159
66816 0.0125034 10159 10159
66817 0.0125034 10159 10159
66818 0.0125034 10159 10159
66819 0.0125034 10159 10159
66820 0.0125034 10159 10159
66821 0.0124909 10159 10159
66822 0.0124909 10159 10159
66823 0.0124909 10159 10159
66824 0.0124909 10159 10159
66825 0.0124909 10159 10159
66826 0.0124909 10159 10159
66827 0.0124909 10159 10159
66828 0.0124909 10159 10159
66829 0.0124909 10159 10159
66830 0.0124909 10159 10159
66831 0.0124784 10159 10159
66832 0.0124784 10159 10159
66833 0.0124784 10159 10159
66834 0.0124784 10159 10159
66835 0.0124784 10159 10159
66836 0.0124784 10159 10159
66837 0.0124784 10159 10159
66838 0.0124784 10159 10159
66839 0.0124784 10159 10159
66840 0.0124784 10159 10159
66841 0.0124659 10159 10159
66842 0.0124659 10159 10159
66843 0.0124659 10159 10159
66844 0.0124659 10159 10159
66845 0.0124659 10159 10159
66846 0.0124659 10159 10159
66847 0.0124659 10159 10159
66848 0.0124659 10159 10159
66849 0.0124659 10159 10159
66850 0.0124659 10159 10159
66851 0.0124534 10159 10159
66852 0.0124534 10159 10159
66853 0.0124534 10159 10159
66854 0.0124534 10159 10159
66855 0.0124534 10159 10159
66856 0.0124534 10159 10159
66857 0.0124534 10159 10159
66858 0.0124534 10159 10159
66859 0.0124534 10159 10159
66860 0.0124534 10159 10159
66861 0.012441 10159 10159
66862 0.012441 10159 10159
66863 0.012441 10159 10159
66864 0.012441 10159 10159
66865 0.012441 10159 10159
66866 0.012441 10159 10159
66867 0.012441 10159 10159
66868 0.012441 10159 10159
66869 0.012441 10159 10159
66870 0.012441 10159 10159
66871 0.0124285 10159 10159
66872 0.0124285 10159 10159
66873 0.0124285 10159 10159
66874 0.0124285 10159 10159
66875 0.0124285 10159 10159
66876 0.0124285 10159 10159
66877 0.0124285 10159 10159
66878 0.0124285 10159 10159
66879 0.0124285 10159 10159
66880 0.0124285 10159 10159
66881 0.0124161 10159 10159
66882 0.0124161 10159 10159
66883 0.0124161 10159 10159
66884 0.0124161 10159 10159
66885 0.0124161 10159 10159
66886 0.0124161 10159 10159
66887 0.0124161 10159 10159
66888 0.0124161 10159 10159
66889 0.0124161 10159 10159
66890 0.0124161 10159 10159
66891 0.0124037 10159 10159
66892 0.0124037 10159 10159
66893 0.0124037 10159 10159
66894 0.0124037 10159 10159
66895 0.0124037 10159 10159
66896 0.0124037 10159 10159
66897 0.0124037 10159 10159
66898 0.0124037 10159 10159
66899 0.0124037 10159 10159
66900 0.0124037 10159 10159
66901 0.0123913 10159 10159
66902 0.0123913 10159 10159
66903 0.0123913 10159 10159
66904 0.0123913 10159 10159
66905 0.0123913 10159 10159
66906 0.0123913 10159 10159
66907 0.0123913 10159 10159
66908 0.0123913 10159 10159
66909 0.0123913 10159 10159
66910 0.0123913 10159 10159
66911 0.0123789 10159 10159
66912 0.0123789 10159 10159
66913 0.0123789 10159 10159
66914 0.0123789 10159 10159
66915 0.0123789 10159 10159
66916 0.0123789 10159 10159
66917 0.0123789 10159 10159
66918 0.0123789 10159 10159
66919 0.0123789 10159 10159
66920 0.0123789 10159 10159
66921 0.0123665 10159 10159
66922 0.0123665 10159 10159
66923 0.0123665 10159 10159
66924 0.0123665 10159 10159
66925 0.0123665 10159 10159
66926 0.0123665 10159 10159
66927 0.0123665 10159 10159
66928 0.0123665 10159 10159
66929 0.0123665 10159 10159
66930 0.0123665 10159 10159
66931 0.0123541 10159 10159
66932 0.0123541 10159 10159
66933 0.0123541 10159 10159
66934 0.0123541 10159 10159
66935 0.0123541 10159 10159
66936 0.0123541 10159 10159
66937 0.0123541 10159 10159
66938 0.0123541 10159 10159
66939 0.0123541 10159 10159
66940 0.0123541 10159 10159
66941 0.0123418 10159 10159
66942 0.0123418 10159 10159
66943 0.0123418 10159 10159
66944 0.0123418 10159 10159
66945 0.0123418 10159 10159
66946 0.0123418 10159 10159
66947 0.0123418 10159 10159
66948 0.0123418 10159 10159
66949 0.0123418 10159 10159
66950 0.0123418 10159 10159
66951 0.0123294 10159 10159
66952 0.0123294 10159 10159
66953 0.0123294 10159 10159
66954 0.0123294 10159 10159
66955 0.0123294 10159 10159
66956 0.0123294 10159 10159
66957 0.0123294 10159 10159
66958 0.0123294 10159 10159
66959 0.0123294 10159 10159
66960 0.0123294 10159 10159
66961 0.0123171 10159 10159
66962 0.0123171 10159 10159
66963 0.0123171 10159 10159
66964 0.0123171 10159 10159
66965 0.0123171 10159 10159
66966 0.0123171 10159 10159
66967 0.0123171 10159 10159
66968 0.0123171 10159 10159
66969 0.0123171 10159 10159
66970 0.0123171 10159 10159
66971 0.0123048 10159 10159
66972 0.0123048 10159 10159
66973 0.0123048 10159 10159
66974 0.0123048 10159 10159
66975 0.0123048 10159 10159
66976 0.0123048 10159 10159
66977 0.0123048 10159 10159
66978 0.0123048 10159 10159
66979 0.0123048 10159 10159
66980 0.0123048 10159 10159
66981 0.0122925 10159 10159
66982 0.0122925 10159 10159
66983 0.0122925 10159 10159
66984 0.0122925 10159 10159
66985 0.0122925 10159 10159
66986 0.0122925 10159 10159
66987 0.0122925 10159 10159
66988 0.0122925 10159 10159
66989 0.0122925 10159 10159
66990 0.0122925 10159 10159
66991 0.0122802 10159 10159
66992 0.0122802 10159 10159
66993 0.0122802 10159 10159
66994 0.0122802 10159 10159
66995 0.0122802 10159 10159
66996 0.0122802 10159 10159
66997 0.0122802 10159 10159
66998 0.0122802 10159 10159
66999 0.0122802 10159 10159
67000 0.0122802 10159 10159
67001 0.0122679 10159 10159
67002 0.0122679 10159 10159
67003 0.0122679 10159 10159
67004 0.0122679 10159 10159
67005 0.0122679 10159 10159
67006 0.0122679 10159 10159
67007 0.0122679 10159 10159
67008 0.0122679 10159 10159
67009 0.0122679 10159 10159
67010 0.0122679 10159 10159
67011 0.0122557 10159 10159
67012 0.0122557 10159 10159
67013 0.0122557 10159 10159
67014 0.0122557 10159 10159
67015 0.0122557 10159 10159
67016 0.0122557 10159 10159
67017 0.0122557 10159 10159
67018 0.0122557 10159 10159
67019 0.0122557 10159 10159
67020 0.0122557 10159 10159
67021 0.0122434 10159 10159
67022 0.0122434 10159 10159
67023 0.0122434 10159 10159
67024 0.0122434 10159 10159
67025 0.0122434 10159 10159
67026 0.0122434 10159 10159
67027 0.0122434 10159 10159
67028 0.0122434 10159 10159
67029 0.0122434 10159 10159
67030 0.0122434 10159 10159
67031 0.0122312 10159 10159
67032 0.0122312 10159 10159
67033 0.0122312 10159 10159
67034 0.0122312 10159 10159
67035 0.0122312 10159 10159
67036 0.0122312 10159 10159
67037 0.0122312 10159 10159
67038 0.0122312 10159 10159
67039 0.0122312 10159 10159
67040 0.0122312 10159 10159
67041 0.0122189 10159 10159
67042 0.0122189 10159 10159
67043 0.0122189 10159 10159
67044 0.0122189 10159 10159
67045 0.0122189 10159 10159
67046 0.0122189 10159 10159
67047 0.0122189 10159 10159
67048 0.0122189 10159 10159
67049 0.0122189 10159 10159
67050 0.0122189 10159 10159
67051 0.0122067 10159 10159
67052 0.0122067 10159 10159
67053 0.0122067 10159 10159
67054 0.0122067 10159 10159
67055 0.0122067 10159 10159
67056 0.0122067 10159 10159
67057 0.0122067 10159 10159
67058 0.0122067 10159 10159
67059 0.0122067 10159 10159
67060 0.0122067 10159 10159
